loss,MSE,KLD,created_at,epoch,avg_val_loss
1.214084267616272,1.0989272594451904,-22.491607666015625,2020-08-16 22:51:00.705116,,
1.2169814109802246,1.0998787879943848,-22.87160301208496,2020-08-16 22:51:00.766089,,
1.2279531955718994,1.105220079421997,-23.971317291259766,2020-08-16 22:51:00.832127,,
1.2041175365447998,1.0806907415390015,-24.106801986694336,2020-08-16 22:51:00.895822,,
1.1942893266677856,1.0718457698822021,-23.914756774902344,2020-08-16 22:51:00.970533,,
1.1986396312713623,1.0779173374176025,-23.578563690185547,2020-08-16 22:51:01.045608,,
1.164008378982544,1.0401840209960938,-24.184452056884766,2020-08-16 22:51:01.136424,,
1.1268200874328613,1.0020463466644287,-24.369869232177734,2020-08-16 22:51:01.220898,,
1.168544888496399,1.0454171895980835,-24.048381805419922,2020-08-16 22:51:01.275550,,
1.1864771842956543,1.0652985572814941,-23.667713165283203,2020-08-16 22:51:01.329996,,
1.202258825302124,1.0832204818725586,-23.249683380126953,2020-08-16 22:51:01.383983,,
,,,2020-08-16 22:51:01.429359,0.0,
1.1565558910369873,1.0359466075897217,-23.556495666503906,2020-08-16 22:51:01.502812,,
1.1885727643966675,1.0681113004684448,-23.527629852294922,2020-08-16 22:51:01.568449,,
1.1428042650222778,1.023547887802124,-23.292255401611328,2020-08-16 22:51:01.652474,,
1.1811422109603882,1.0563215017318726,-24.379043579101562,2020-08-16 22:51:01.719262,,
1.1430259943008423,1.0169427394866943,-24.62563133239746,2020-08-16 22:51:01.783502,,
1.1604506969451904,1.0337111949920654,-24.75381088256836,2020-08-16 22:51:01.855890,,
1.1295987367630005,1.0060832500457764,-24.124126434326172,2020-08-16 22:51:01.926932,,
1.1713038682937622,1.0443692207336426,-24.79192352294922,2020-08-16 22:51:01.998280,,
1.1566795110702515,1.0287026166915894,-24.995494842529297,2020-08-16 22:51:02.075737,,
1.1600083112716675,1.0337626934051514,-24.65735626220703,2020-08-16 22:51:02.144758,,
1.1465977430343628,1.023546814918518,-24.033374786376953,2020-08-16 22:51:02.218355,,
1.127822756767273,1.0045260190963745,-24.08139419555664,2020-08-16 22:51:02.287136,,
1.1307692527770996,1.002591609954834,-25.034690856933594,2020-08-16 22:51:02.373142,,
1.1091504096984863,0.9822449684143066,-24.78622055053711,2020-08-16 22:51:02.443997,,
1.0970364809036255,0.9719998240470886,-24.42123031616211,2020-08-16 22:51:02.537811,,
1.1594829559326172,1.032456874847412,-24.809785842895508,2020-08-16 22:51:02.611734,,
1.1211847066879272,0.9945410490036011,-24.735095977783203,2020-08-16 22:51:02.715215,,
1.1121398210525513,0.9884772300720215,-24.15283966064453,2020-08-16 22:51:02.783113,,
1.1611932516098022,1.0345759391784668,-24.729934692382812,2020-08-16 22:51:02.847124,,
1.1132028102874756,0.9845881462097168,-25.120040893554688,2020-08-16 22:51:02.912891,,
1.1225193738937378,0.9930019378662109,-25.296382904052734,2020-08-16 22:51:02.967608,,
1.0760656595230103,0.9464516639709473,-25.315235137939453,2020-08-16 22:51:03.023275,,
1.0913652181625366,0.9658368825912476,-24.517248153686523,2020-08-16 22:51:03.087606,,
1.0889947414398193,0.9642700552940369,-24.36029815673828,2020-08-16 22:51:03.167686,,
1.095140814781189,0.9673680663108826,-24.955623626708984,2020-08-16 22:51:03.233151,,
1.1142323017120361,0.9874868392944336,-24.75498390197754,2020-08-16 22:51:03.287061,,
1.1193225383758545,0.9894344806671143,-25.368749618530273,2020-08-16 22:51:03.339070,,
1.0776818990707397,0.9484502673149109,-25.24055290222168,2020-08-16 22:51:03.391064,,
1.1031874418258667,0.9748131036758423,-25.07311248779297,2020-08-16 22:51:03.442776,,
1.1129412651062012,0.9897470474243164,-24.061359405517578,2020-08-16 22:51:03.504531,,
1.0908371210098267,0.9633285403251648,-24.904010772705078,2020-08-16 22:51:03.563693,,
1.071250557899475,0.9434930682182312,-24.95262908935547,2020-08-16 22:51:03.626857,,
1.1046240329742432,0.9792814254760742,-24.480974197387695,2020-08-16 22:51:03.683227,,
1.1016473770141602,0.9777581691741943,-24.197113037109375,2020-08-16 22:51:03.740716,,
1.1087298393249512,0.9824177622795105,-24.670333862304688,2020-08-16 22:51:03.807550,,
1.0889482498168945,0.9626601934432983,-24.665637969970703,2020-08-16 22:51:03.880095,,
1.0723085403442383,0.9475051760673523,-24.375656127929688,2020-08-16 22:51:03.945308,,
1.069815754890442,0.9438571929931641,-24.601285934448242,2020-08-16 22:51:04.017374,,
1.090216040611267,0.9650511741638184,-24.446266174316406,2020-08-16 22:51:04.093059,,
1.085555911064148,0.9611837863922119,-24.29143524169922,2020-08-16 22:51:04.165205,,
1.0922114849090576,0.9710723757743835,-23.65998649597168,2020-08-16 22:51:04.229308,,
1.1129450798034668,0.9896419048309326,-24.0826473236084,2020-08-16 22:51:04.291210,,
1.0610172748565674,0.934830367565155,-24.64588737487793,2020-08-16 22:51:04.354193,,
1.0982961654663086,0.9715427160263062,-24.756546020507812,2020-08-16 22:51:04.440157,,
1.1428691148757935,1.0142978429794312,-25.111570358276367,2020-08-16 22:51:04.506117,,
1.0269396305084229,0.8961342573165894,-25.547935485839844,2020-08-16 22:51:04.559494,,
1.0603801012039185,0.9291617274284363,-25.628585815429688,2020-08-16 22:51:04.645641,,
1.0076539516448975,0.8778402805328369,-25.354225158691406,2020-08-16 22:51:04.709131,,
1.0955990552902222,0.9696958065032959,-24.59048080444336,2020-08-16 22:51:04.771425,,
1.0595459938049316,0.9355387687683105,-24.22015380859375,2020-08-16 22:51:04.939734,,
,,,2020-08-16 22:51:04.995272,0.0,
1.091067910194397,0.970068633556366,-23.632680892944336,2020-08-16 22:51:05.053031,,
1.0648936033248901,0.9402822256088257,-24.338151931762695,2020-08-16 22:51:05.117576,,
1.0421202182769775,0.9178773760795593,-24.266189575195312,2020-08-16 22:51:05.185568,,
1.0341817140579224,0.9132725596427917,-23.61506462097168,2020-08-16 22:51:05.267788,,
1.046433448791504,0.9222979545593262,-24.245220184326172,2020-08-16 22:51:05.337862,,
1.0809524059295654,0.9562721252441406,-24.351612091064453,2020-08-16 22:51:05.396714,,
1.0768181085586548,0.9531360864639282,-24.156639099121094,2020-08-16 22:51:05.464222,,
1.0415418148040771,0.9171093702316284,-24.3032169342041,2020-08-16 22:51:05.536647,,
1.045454502105713,0.9188923835754395,-24.719160079956055,2020-08-16 22:51:05.611714,,
1.0372424125671387,0.9134928584098816,-24.16982650756836,2020-08-16 22:51:05.677541,,
1.0594379901885986,0.9377878904342651,-23.759775161743164,2020-08-16 22:51:05.739906,,
1.0744075775146484,0.952292799949646,-23.850536346435547,2020-08-16 22:51:05.829779,,
1.0297342538833618,0.906895637512207,-23.991920471191406,2020-08-16 22:51:05.910609,,
1.0129698514938354,0.8890634775161743,-24.200458526611328,2020-08-16 22:51:05.981136,,
1.0105973482131958,0.8860661387443542,-24.32249641418457,2020-08-16 22:51:06.057515,,
1.0415077209472656,0.917123019695282,-24.29387855529785,2020-08-16 22:51:06.140414,,
1.0229617357254028,0.9005507230758667,-23.908401489257812,2020-08-16 22:51:06.201316,,
1.0779649019241333,0.9540502429008484,-24.202091217041016,2020-08-16 22:51:06.264627,,
0.9879416227340698,0.8658206462860107,-23.851749420166016,2020-08-16 22:51:06.331746,,
1.0161876678466797,0.8954838514328003,-23.574953079223633,2020-08-16 22:51:06.391818,,
1.0227373838424683,0.9025541543960571,-23.473297119140625,2020-08-16 22:51:06.457364,,
1.0128889083862305,0.8953754901885986,-22.951845169067383,2020-08-16 22:51:06.510597,,
1.0186938047409058,0.9016504287719727,-22.860031127929688,2020-08-16 22:51:06.604195,,
1.0361855030059814,0.9175963401794434,-23.161949157714844,2020-08-16 22:51:06.671799,,
1.0068122148513794,0.8848140239715576,-23.827774047851562,2020-08-16 22:51:06.728772,,
1.0095467567443848,0.8873891234397888,-23.858903884887695,2020-08-16 22:51:06.804730,,
1.0265828371047974,0.8996196985244751,-24.797496795654297,2020-08-16 22:51:06.876609,,
1.0501859188079834,0.9264955520629883,-24.158279418945312,2020-08-16 22:51:06.934975,,
1.0068174600601196,0.8845032453536987,-23.88949966430664,2020-08-16 22:51:06.989213,,
1.0727708339691162,0.9508633017539978,-23.810056686401367,2020-08-16 22:51:07.061128,,
1.01906156539917,0.8969096541404724,-23.857784271240234,2020-08-16 22:51:07.162050,,
1.0298939943313599,0.9099475741386414,-23.42703628540039,2020-08-16 22:51:07.236957,,
1.042459487915039,0.9237911105155945,-23.177417755126953,2020-08-16 22:51:07.304688,,
1.0111020803451538,0.88727205991745,-24.18555450439453,2020-08-16 22:51:07.369022,,
1.0299768447875977,0.9073583483695984,-23.94892120361328,2020-08-16 22:51:07.463095,,
1.0244765281677246,0.9027506113052368,-23.774587631225586,2020-08-16 22:51:07.529689,,
1.0429991483688354,0.9183160662651062,-24.352157592773438,2020-08-16 22:51:07.598664,,
1.030390977859497,0.90740966796875,-24.019798278808594,2020-08-16 22:51:07.679635,,
1.0281636714935303,0.9078854918479919,-23.49183464050293,2020-08-16 22:51:07.752997,,
1.0076453685760498,0.8878704905509949,-23.393543243408203,2020-08-16 22:51:07.819548,,
1.0351097583770752,0.9153672456741333,-23.387222290039062,2020-08-16 22:51:07.891968,,
1.0108970403671265,0.8900451064109802,-23.6038875579834,2020-08-16 22:51:07.956535,,
1.0370819568634033,0.9199882745742798,-22.869850158691406,2020-08-16 22:51:08.038691,,
1.000994324684143,0.8825661540031433,-23.130504608154297,2020-08-16 22:51:08.110863,,
1.0222935676574707,0.9040915369987488,-23.086339950561523,2020-08-16 22:51:08.175746,,
1.0392338037490845,0.916731059551239,-23.92632293701172,2020-08-16 22:51:08.244578,,
1.0255382061004639,0.9027261734008789,-23.986722946166992,2020-08-16 22:51:08.318266,,
1.0178509950637817,0.8933193683624268,-24.322589874267578,2020-08-16 22:51:08.387209,,
1.0839548110961914,0.9555887579917908,-25.07149314880371,2020-08-16 22:51:08.448910,,
1.0268101692199707,0.8986849784851074,-25.02445411682129,2020-08-16 22:51:08.506251,,
,,,2020-08-16 22:51:08.570729,0.0,
1.0285876989364624,0.9069979190826416,-23.74800682067871,2020-08-16 22:51:08.635386,,
1.0340689420700073,0.9120315313339233,-23.83544158935547,2020-08-16 22:51:08.697177,,
1.0287963151931763,0.9102802276611328,-23.14767074584961,2020-08-16 22:51:08.765859,,
1.0008546113967896,0.881800651550293,-23.252737045288086,2020-08-16 22:51:08.829614,,
0.9809253811836243,0.8609303832054138,-23.436519622802734,2020-08-16 22:51:08.922356,,
0.9987387657165527,0.8788614273071289,-23.413545608520508,2020-08-16 22:51:08.989014,,
0.998473584651947,0.8784782290458679,-23.43659019470215,2020-08-16 22:51:09.069733,,
0.9918447732925415,0.8705501556396484,-23.690353393554688,2020-08-16 22:51:09.127225,,
1.0414007902145386,0.9193482398986816,-23.8383846282959,2020-08-16 22:51:09.203318,,
0.9744982719421387,0.8535212278366089,-23.628326416015625,2020-08-16 22:51:09.279657,,
1.020679235458374,0.8993639945983887,-23.69438934326172,2020-08-16 22:51:09.380573,,
0.9942333102226257,0.8725556135177612,-23.76517105102539,2020-08-16 22:51:09.449065,,
1.0211970806121826,0.9023587107658386,-23.210607528686523,2020-08-16 22:51:09.520002,,
1.0432205200195312,0.9248751401901245,-23.11432647705078,2020-08-16 22:51:09.583989,,
1.0306031703948975,0.9111882448196411,-23.323217391967773,2020-08-16 22:51:09.636644,,
1.0007745027542114,0.882127046585083,-23.173336029052734,2020-08-16 22:51:09.690095,,
0.9669045805931091,0.8457543253898621,-23.662155151367188,2020-08-16 22:51:09.753758,,
1.0146480798721313,0.8954059481620789,-23.28948211669922,2020-08-16 22:51:09.812015,,
0.9883622527122498,0.8680071830749512,-23.506851196289062,2020-08-16 22:51:09.863862,,
1.0041548013687134,0.8833529353141785,-23.59410858154297,2020-08-16 22:51:09.925946,,
0.9720037579536438,0.849505603313446,-23.925418853759766,2020-08-16 22:51:09.986103,,
1.0245050191879272,0.9027599096298218,-23.778337478637695,2020-08-16 22:51:10.064645,,
1.0148108005523682,0.8929559588432312,-23.799762725830078,2020-08-16 22:51:10.153726,,
0.9836248755455017,0.860369861125946,-24.073246002197266,2020-08-16 22:51:10.225700,,
0.9944835305213928,0.8709344863891602,-24.130672454833984,2020-08-16 22:51:10.293130,,
0.989791989326477,0.8690963983535767,-23.573360443115234,2020-08-16 22:51:10.374919,,
1.038374662399292,0.9183604121208191,-23.440292358398438,2020-08-16 22:51:10.436375,,
1.0595685243606567,0.9393860697746277,-23.473129272460938,2020-08-16 22:51:10.511702,,
0.9827656149864197,0.8625491857528687,-23.479766845703125,2020-08-16 22:51:10.571107,,
1.004785180091858,0.88609778881073,-23.18112564086914,2020-08-16 22:51:10.641707,,
0.9602799415588379,0.8407893180847168,-23.3380126953125,2020-08-16 22:51:10.721994,,
1.03334641456604,0.9148170351982117,-23.1502685546875,2020-08-16 22:51:10.788937,,
0.9993711709976196,0.8792762756347656,-23.456035614013672,2020-08-16 22:51:10.841675,,
1.0037899017333984,0.8831827044487,-23.55608367919922,2020-08-16 22:51:10.897727,,
1.0133042335510254,0.8917012214660645,-23.75059700012207,2020-08-16 22:51:10.957627,,
1.018343210220337,0.8959037661552429,-23.91395378112793,2020-08-16 22:51:11.016758,,
0.9882045388221741,0.8668012022972107,-23.711589813232422,2020-08-16 22:51:11.074865,,
0.9980482459068298,0.8785027265548706,-23.348731994628906,2020-08-16 22:51:11.131545,,
0.9957736134529114,0.8797079920768738,-22.669065475463867,2020-08-16 22:51:11.190830,,
1.0576869249343872,0.94012850522995,-22.960636138916016,2020-08-16 22:51:11.251704,,
0.9848172068595886,0.8664514422416687,-23.118316650390625,2020-08-16 22:51:11.313316,,
1.021981120109558,0.9028121829032898,-23.275188446044922,2020-08-16 22:51:11.371425,,
1.028869390487671,0.9057366847991943,-24.049365997314453,2020-08-16 22:51:11.434790,,
0.9809841513633728,0.8548857569694519,-24.62859344482422,2020-08-16 22:51:11.582181,,
,,,2020-08-16 22:51:14.911329,0.0,96.39840698242188
0.9909281730651855,0.8676725625991821,-24.0733642578125,2020-08-16 22:51:15.803657,,
,,,2020-08-16 22:51:15.942319,1.0,
1.0105935335159302,0.8882217407226562,-23.900745391845703,2020-08-16 22:51:16.049224,,
1.0319820642471313,0.909288763999939,-23.963533401489258,2020-08-16 22:51:16.147005,,
1.0083130598068237,0.8888489603996277,-23.332841873168945,2020-08-16 22:51:16.236589,,
0.9891442060470581,0.8684229254722595,-23.5783748626709,2020-08-16 22:51:16.310156,,
1.0179954767227173,0.8973426818847656,-23.56498908996582,2020-08-16 22:51:16.380533,,
0.9994267821311951,0.8787895441055298,-23.561965942382812,2020-08-16 22:51:16.442475,,
1.0266379117965698,0.9035932421684265,-24.03217124938965,2020-08-16 22:51:16.508034,,
0.9769389629364014,0.8537626266479492,-24.057884216308594,2020-08-16 22:51:16.569740,,
1.007392406463623,0.8852669596672058,-23.852615356445312,2020-08-16 22:51:16.626948,,
0.9698242545127869,0.8482548594474792,-23.7440185546875,2020-08-16 22:51:16.681171,,
0.989748477935791,0.8686773180961609,-23.646713256835938,2020-08-16 22:51:16.735661,,
1.0122685432434082,0.8916748762130737,-23.553457260131836,2020-08-16 22:51:16.789898,,
1.014114499092102,0.8955890536308289,-23.149503707885742,2020-08-16 22:51:16.864036,,
1.0112560987472534,0.891835629940033,-23.32430648803711,2020-08-16 22:51:16.932479,,
1.0355870723724365,0.9131906032562256,-23.90557098388672,2020-08-16 22:51:16.993013,,
1.0284936428070068,0.903624415397644,-24.38851547241211,2020-08-16 22:51:17.074546,,
1.0358976125717163,0.9121108055114746,-24.1771183013916,2020-08-16 22:51:17.132991,,
0.9790642261505127,0.8529701232910156,-24.627758026123047,2020-08-16 22:51:17.198791,,
1.0065720081329346,0.8810974955558777,-24.506731033325195,2020-08-16 22:51:17.282325,,
0.9561835527420044,0.831778883934021,-24.29778480529785,2020-08-16 22:51:17.348884,,
0.9992464780807495,0.875970721244812,-24.077301025390625,2020-08-16 22:51:17.440627,,
0.9813958406448364,0.862354040145874,-23.250354766845703,2020-08-16 22:51:17.494559,,
0.9702291488647461,0.8554898500442505,-22.410022735595703,2020-08-16 22:51:17.548398,,
1.0127700567245483,0.8968293070793152,-22.64468002319336,2020-08-16 22:51:17.604805,,
1.0068110227584839,0.8903159499168396,-22.75294303894043,2020-08-16 22:51:17.676400,,
0.9939208626747131,0.8760509490966797,-23.021469116210938,2020-08-16 22:51:17.751291,,
1.0263032913208008,0.9048530459403992,-23.720748901367188,2020-08-16 22:51:17.829874,,
1.0003763437271118,0.876667857170105,-24.161808013916016,2020-08-16 22:51:17.891300,,
1.030531406402588,0.9042283892631531,-24.668546676635742,2020-08-16 22:51:17.959100,,
0.9895861148834229,0.8653310537338257,-24.26856231689453,2020-08-16 22:51:18.020875,,
1.01929771900177,0.8961312770843506,-24.055946350097656,2020-08-16 22:51:18.096145,,
0.9621331095695496,0.8398663401603699,-23.880229949951172,2020-08-16 22:51:18.171979,,
0.9832256436347961,0.8627721667289734,-23.526073455810547,2020-08-16 22:51:18.246289,,
0.9634448289871216,0.8434629440307617,-23.4339656829834,2020-08-16 22:51:18.342032,,
0.9916270971298218,0.8734895586967468,-23.073732376098633,2020-08-16 22:51:18.420918,,
1.0070711374282837,0.8868402242660522,-23.48260498046875,2020-08-16 22:51:18.489022,,
1.003229022026062,0.8829872608184814,-23.484729766845703,2020-08-16 22:51:18.554673,,
0.9935535192489624,0.8743420839309692,-23.283477783203125,2020-08-16 22:51:18.624261,,
0.9990246891975403,0.8788222074508667,-23.477048873901367,2020-08-16 22:51:18.697572,,
0.980318546295166,0.8574662208557129,-23.994590759277344,2020-08-16 22:51:18.801235,,
0.9925380945205688,0.8692444562911987,-24.080795288085938,2020-08-16 22:51:18.893868,,
0.9896278977394104,0.8656930327415466,-24.20602798461914,2020-08-16 22:51:18.964513,,
0.987638533115387,0.8629505634307861,-24.353118896484375,2020-08-16 22:51:19.034618,,
0.9919245839118958,0.867992103099823,-24.205562591552734,2020-08-16 22:51:19.109249,,
1.0022861957550049,0.8778805136680603,-24.297983169555664,2020-08-16 22:51:19.217035,,
0.9916304349899292,0.8676871061325073,-24.207687377929688,2020-08-16 22:51:19.308146,,
0.9730859994888306,0.8514449596405029,-23.75802230834961,2020-08-16 22:51:19.383273,,
0.9686967730522156,0.8482866287231445,-23.517610549926758,2020-08-16 22:51:19.443316,,
0.9907730221748352,0.8701397180557251,-23.561195373535156,2020-08-16 22:51:19.501584,,
0.9909349679946899,0.871508002281189,-23.325586318969727,2020-08-16 22:51:19.595065,,
,,,2020-08-16 22:51:19.645385,1.0,
1.0084011554718018,0.8917535543441772,-22.782733917236328,2020-08-16 22:51:19.715525,,
0.9853658676147461,0.8665244579315186,-23.211217880249023,2020-08-16 22:51:19.796238,,
0.9719976186752319,0.8538268804550171,-23.080223083496094,2020-08-16 22:51:19.866184,,
0.9626235961914062,0.8438762426376343,-23.192840576171875,2020-08-16 22:51:19.930787,,
1.001959204673767,0.8818545341491699,-23.45794677734375,2020-08-16 22:51:20.002902,,
1.0173425674438477,0.8935391306877136,-24.18036651611328,2020-08-16 22:51:20.062104,,
0.9505154490470886,0.8267402052879333,-24.174854278564453,2020-08-16 22:51:20.150931,,
1.0084648132324219,0.8826128840446472,-24.580448150634766,2020-08-16 22:51:20.217047,,
1.0074559450149536,0.8806008100509644,-24.776395797729492,2020-08-16 22:51:20.292177,,
0.9854262471199036,0.857982873916626,-24.89128303527832,2020-08-16 22:51:20.362038,,
0.9781441688537598,0.8529960513114929,-24.442996978759766,2020-08-16 22:51:20.432701,,
0.990155816078186,0.8664733171463013,-24.156736373901367,2020-08-16 22:51:20.530639,,
1.0048402547836304,0.88265061378479,-23.86517333984375,2020-08-16 22:51:20.600485,,
0.9609972238540649,0.8421232104301453,-23.217586517333984,2020-08-16 22:51:20.685861,,
0.9975961446762085,0.8794264793395996,-23.08000946044922,2020-08-16 22:51:20.763253,,
1.006710171699524,0.8895035982131958,-22.89190673828125,2020-08-16 22:51:20.828611,,
0.9890038371086121,0.8684441447257996,-23.546817779541016,2020-08-16 22:51:20.922357,,
1.0346604585647583,0.9127812385559082,-23.804536819458008,2020-08-16 22:51:21.035166,,
0.999434769153595,0.8761495351791382,-24.079143524169922,2020-08-16 22:51:21.104865,,
0.9965192675590515,0.8719552755355835,-24.32890510559082,2020-08-16 22:51:21.172852,,
0.9837327003479004,0.8555843830108643,-25.028972625732422,2020-08-16 22:51:21.238150,,
0.9895244836807251,0.8620890378952026,-24.889734268188477,2020-08-16 22:51:21.311383,,
0.9574505090713501,0.830056369304657,-24.88166618347168,2020-08-16 22:51:21.392997,,
0.9981774687767029,0.8738981485366821,-24.273303985595703,2020-08-16 22:51:21.453619,,
0.9674331545829773,0.8451800346374512,-23.877567291259766,2020-08-16 22:51:21.515992,,
1.000416874885559,0.8780598640441895,-23.89786148071289,2020-08-16 22:51:21.583651,,
0.9993962645530701,0.8776568174362183,-23.777236938476562,2020-08-16 22:51:21.650002,,
0.9975444674491882,0.8726119995117188,-24.400869369506836,2020-08-16 22:51:21.767296,,
1.0093861818313599,0.8834862112998962,-24.589832305908203,2020-08-16 22:51:21.855422,,
0.9800238609313965,0.8540310859680176,-24.60797119140625,2020-08-16 22:51:21.954274,,
1.013601303100586,0.8872343897819519,-24.681034088134766,2020-08-16 22:51:22.023555,,
0.9973845481872559,0.8709248900413513,-24.699153900146484,2020-08-16 22:51:22.085233,,
0.995752215385437,0.8672277331352234,-25.10244369506836,2020-08-16 22:51:22.144803,,
0.9335440993309021,0.8055531978607178,-24.99822235107422,2020-08-16 22:51:22.206343,,
0.9914267063140869,0.8640515804290771,-24.87795639038086,2020-08-16 22:51:22.282761,,
0.9491889476776123,0.8228039145469666,-24.684574127197266,2020-08-16 22:51:22.363935,,
0.9538700580596924,0.8272737264633179,-24.725849151611328,2020-08-16 22:51:22.422642,,
0.9768707752227783,0.851428210735321,-24.500507354736328,2020-08-16 22:51:22.502212,,
0.974919319152832,0.8483361601829529,-24.72327995300293,2020-08-16 22:51:22.571202,,
0.9469730854034424,0.820675790309906,-24.667438507080078,2020-08-16 22:51:22.677165,,
0.9877698421478271,0.862646758556366,-24.438106536865234,2020-08-16 22:51:22.754907,,
0.9726107120513916,0.8462862968444824,-24.672740936279297,2020-08-16 22:51:22.855996,,
0.9827628135681152,0.8580014109611511,-24.36746597290039,2020-08-16 22:51:22.934934,,
0.9741829633712769,0.8484188914299011,-24.563289642333984,2020-08-16 22:51:22.997582,,
0.9863854646682739,0.8605769872665405,-24.57196617126465,2020-08-16 22:51:23.064775,,
0.9945471286773682,0.864897608757019,-25.32217788696289,2020-08-16 22:51:23.152781,,
0.9748033285140991,0.8432971835136414,-25.68479347229004,2020-08-16 22:51:23.219511,,
0.9807207584381104,0.8482789993286133,-25.86752700805664,2020-08-16 22:51:23.284219,,
0.9516060948371887,0.8200573921203613,-25.693103790283203,2020-08-16 22:51:23.366616,,
0.9904429912567139,0.8601398468017578,-25.4498291015625,2020-08-16 22:51:23.489978,,
,,,2020-08-16 22:51:23.533231,1.0,
0.9978514313697815,0.8695539832115173,-25.058094024658203,2020-08-16 22:51:23.569178,,
0.961098313331604,0.8344497680664062,-24.736047744750977,2020-08-16 22:51:23.669586,,
0.9648361206054688,0.838642954826355,-24.647109985351562,2020-08-16 22:51:23.738065,,
0.9579015374183655,0.8333062529563904,-24.33501625061035,2020-08-16 22:51:23.794039,,
0.968856692314148,0.8447019457817078,-24.248979568481445,2020-08-16 22:51:23.862976,,
0.9490035772323608,0.8250892162322998,-24.2020263671875,2020-08-16 22:51:23.952162,,
0.9586753845214844,0.8346548080444336,-24.222766876220703,2020-08-16 22:51:24.021303,,
0.9837328791618347,0.859991192817688,-24.168296813964844,2020-08-16 22:51:24.097020,,
0.9357092976570129,0.8103167414665222,-24.490732192993164,2020-08-16 22:51:24.178776,,
0.9474145174026489,0.8198577165603638,-24.913436889648438,2020-08-16 22:51:24.251504,,
0.9671139717102051,0.8411247134208679,-24.607271194458008,2020-08-16 22:51:24.309240,,
